"file_name","cell_count","file_name_ch2","ch2_pos","plate_id","well","expt.date","cell.line","drug1","drug1.conc","drug1.units","uid","cell.count","time_i","time"
"F2_04_1_1_RFP_010.tif",167,"F2_04_2_1_GFP_010.tif",150,1,"F02",NA,"NCIH1048","SNS-314",1e-05,"M","1_F02",167,10,120.036111111111
"F3_04_1_1_RFP_001.tif",9,"F3_04_2_1_GFP_001.tif",4,1,"F03",NA,"NCIH1048","SNS-314",2.5e-06,"M","1_F03",9,1,0
"F3_04_1_1_RFP_002.tif",49,"F3_04_2_1_GFP_002.tif",22,1,"F03",NA,"NCIH1048","SNS-314",2.5e-06,"M","1_F03",49,2,29.6888888888889
"F3_04_1_1_RFP_003.tif",53,"F3_04_2_1_GFP_003.tif",26,1,"F03",NA,"NCIH1048","SNS-314",2.5e-06,"M","1_F03",53,3,44.2602777777778
"F3_04_1_1_RFP_004.tif",58,"F3_04_2_1_GFP_004.tif",28,1,"F03",NA,"NCIH1048","SNS-314",2.5e-06,"M","1_F03",58,4,46.0336111111111
"F3_04_1_1_RFP_005.tif",81,"F3_04_2_1_GFP_005.tif",33,1,"F03",NA,"NCIH1048","SNS-314",2.5e-06,"M","1_F03",81,5,54.7341666666667
"F3_04_1_1_RFP_006.tif",93,"F3_04_2_1_GFP_006.tif",43,1,"F03",NA,"NCIH1048","SNS-314",2.5e-06,"M","1_F03",93,6,68.0013888888889
"F3_04_1_1_RFP_007.tif",95,"F3_04_2_1_GFP_007.tif",36,1,"F03",NA,"NCIH1048","SNS-314",2.5e-06,"M","1_F03",95,7,79.075
"F3_04_1_1_RFP_008.tif",112,"F3_04_2_1_GFP_008.tif",57,1,"F03",NA,"NCIH1048","SNS-314",2.5e-06,"M","1_F03",112,8,94.9077777777778
"F3_04_1_1_RFP_009.tif",122,"F3_04_2_1_GFP_009.tif",56,1,"F03",NA,"NCIH1048","SNS-314",2.5e-06,"M","1_F03",122,9,107.172222222222
"F3_04_1_1_RFP_010.tif",124,"F3_04_2_1_GFP_010.tif",66,1,"F03",NA,"NCIH1048","SNS-314",2.5e-06,"M","1_F03",124,10,120.036111111111
"F4_04_1_1_RFP_001.tif",18,"F4_04_2_1_GFP_001.tif",9,1,"F04",NA,"NCIH1048","SNS-314",6.25e-07,"M","1_F04",18,1,0
"F4_04_1_1_RFP_002.tif",52,"F4_04_2_1_GFP_002.tif",30,1,"F04",NA,"NCIH1048","SNS-314",6.25e-07,"M","1_F04",52,2,29.6888888888889
"F4_04_1_1_RFP_003.tif",92,"F4_04_2_1_GFP_003.tif",55,1,"F04",NA,"NCIH1048","SNS-314",6.25e-07,"M","1_F04",92,3,44.2602777777778
"F4_04_1_1_RFP_004.tif",99,"F4_04_2_1_GFP_004.tif",61,1,"F04",NA,"NCIH1048","SNS-314",6.25e-07,"M","1_F04",99,4,46.0336111111111
"F4_04_1_1_RFP_005.tif",111,"F4_04_2_1_GFP_005.tif",76,1,"F04",NA,"NCIH1048","SNS-314",6.25e-07,"M","1_F04",111,5,54.7341666666667
"F4_04_1_1_RFP_006.tif",131,"F4_04_2_1_GFP_006.tif",101,1,"F04",NA,"NCIH1048","SNS-314",6.25e-07,"M","1_F04",131,6,68.0013888888889
"F4_04_1_1_RFP_007.tif",153,"F4_04_2_1_GFP_007.tif",126,1,"F04",NA,"NCIH1048","SNS-314",6.25e-07,"M","1_F04",153,7,79.075
"F4_04_1_1_RFP_008.tif",163,"F4_04_2_1_GFP_008.tif",130,1,"F04",NA,"NCIH1048","SNS-314",6.25e-07,"M","1_F04",163,8,94.9077777777778
"F4_04_1_1_RFP_009.tif",165,"F4_04_2_1_GFP_009.tif",137,1,"F04",NA,"NCIH1048","SNS-314",6.25e-07,"M","1_F04",165,9,107.172222222222
"F4_04_1_1_RFP_010.tif",160,"F4_04_2_1_GFP_010.tif",132,1,"F04",NA,"NCIH1048","SNS-314",6.25e-07,"M","1_F04",160,10,120.036111111111
"F5_04_1_1_RFP_001.tif",18,"F5_04_2_1_GFP_001.tif",3,1,"F05",NA,"NCIH1048","SNS-314",1.5625e-07,"M","1_F05",18,1,0
"F5_04_1_1_RFP_002.tif",60,"F5_04_2_1_GFP_002.tif",17,1,"F05",NA,"NCIH1048","SNS-314",1.5625e-07,"M","1_F05",60,2,29.6888888888889
"F5_04_1_1_RFP_003.tif",114,"F5_04_2_1_GFP_003.tif",47,1,"F05",NA,"NCIH1048","SNS-314",1.5625e-07,"M","1_F05",114,3,44.2602777777778
"F5_04_1_1_RFP_004.tif",117,"F5_04_2_1_GFP_004.tif",51,1,"F05",NA,"NCIH1048","SNS-314",1.5625e-07,"M","1_F05",117,4,46.0336111111111
"F5_04_1_1_RFP_005.tif",136,"F5_04_2_1_GFP_005.tif",79,1,"F05",NA,"NCIH1048","SNS-314",1.5625e-07,"M","1_F05",136,5,54.7341666666667
"F5_04_1_1_RFP_006.tif",170,"F5_04_2_1_GFP_006.tif",119,1,"F05",NA,"NCIH1048","SNS-314",1.5625e-07,"M","1_F05",170,6,68.0013888888889
"F5_04_1_1_RFP_007.tif",175,"F5_04_2_1_GFP_007.tif",132,1,"F05",NA,"NCIH1048","SNS-314",1.5625e-07,"M","1_F05",175,7,79.075
"F5_04_1_1_RFP_008.tif",179,"F5_04_2_1_GFP_008.tif",140,1,"F05",NA,"NCIH1048","SNS-314",1.5625e-07,"M","1_F05",179,8,94.9077777777778
"F5_04_1_1_RFP_009.tif",182,"F5_04_2_1_GFP_009.tif",150,1,"F05",NA,"NCIH1048","SNS-314",1.5625e-07,"M","1_F05",182,9,107.172222222222
"F5_04_1_1_RFP_010.tif",178,"F5_04_2_1_GFP_010.tif",142,1,"F05",NA,"NCIH1048","SNS-314",1.5625e-07,"M","1_F05",178,10,120.036111111111
"F6_04_1_1_RFP_001.tif",24,"F6_04_2_1_GFP_001.tif",5,1,"F06",NA,"NCIH1048","SNS-314",3.90625e-08,"M","1_F06",24,1,0
"F6_04_1_1_RFP_002.tif",76,"F6_04_2_1_GFP_002.tif",32,1,"F06",NA,"NCIH1048","SNS-314",3.90625e-08,"M","1_F06",76,2,29.6888888888889
"F6_04_1_1_RFP_003.tif",149,"F6_04_2_1_GFP_003.tif",70,1,"F06",NA,"NCIH1048","SNS-314",3.90625e-08,"M","1_F06",149,3,44.2602777777778
"F6_04_1_1_RFP_004.tif",146,"F6_04_2_1_GFP_004.tif",75,1,"F06",NA,"NCIH1048","SNS-314",3.90625e-08,"M","1_F06",146,4,46.0336111111111
"F6_04_1_1_RFP_005.tif",174,"F6_04_2_1_GFP_005.tif",112,1,"F06",NA,"NCIH1048","SNS-314",3.90625e-08,"M","1_F06",174,5,54.7341666666667
"F6_04_1_1_RFP_006.tif",211,"F6_04_2_1_GFP_006.tif",153,1,"F06",NA,"NCIH1048","SNS-314",3.90625e-08,"M","1_F06",211,6,68.0013888888889
"F6_04_1_1_RFP_007.tif",228,"F6_04_2_1_GFP_007.tif",184,1,"F06",NA,"NCIH1048","SNS-314",3.90625e-08,"M","1_F06",228,7,79.075
"F6_04_1_1_RFP_008.tif",224,"F6_04_2_1_GFP_008.tif",183,1,"F06",NA,"NCIH1048","SNS-314",3.90625e-08,"M","1_F06",224,8,94.9077777777778
"F6_04_1_1_RFP_009.tif",220,"F6_04_2_1_GFP_009.tif",186,1,"F06",NA,"NCIH1048","SNS-314",3.90625e-08,"M","1_F06",220,9,107.172222222222
"F6_04_1_1_RFP_010.tif",221,"F6_04_2_1_GFP_010.tif",176,1,"F06",NA,"NCIH1048","SNS-314",3.90625e-08,"M","1_F06",221,10,120.036111111111
"F7_04_1_1_RFP_001.tif",21,"F7_04_2_1_GFP_001.tif",4,1,"F07",NA,"NCIH1048","SNS-314",9.765e-09,"M","1_F07",21,1,0
"F7_04_1_1_RFP_002.tif",95,"F7_04_2_1_GFP_002.tif",21,1,"F07",NA,"NCIH1048","SNS-314",9.765e-09,"M","1_F07",95,2,29.6888888888889
"F7_04_1_1_RFP_003.tif",156,"F7_04_2_1_GFP_003.tif",63,1,"F07",NA,"NCIH1048","SNS-314",9.765e-09,"M","1_F07",156,3,44.2602777777778
"F7_04_1_1_RFP_004.tif",181,"F7_04_2_1_GFP_004.tif",69,1,"F07",NA,"NCIH1048","SNS-314",9.765e-09,"M","1_F07",181,4,46.0336111111111
"F7_04_1_1_RFP_005.tif",197,"F7_04_2_1_GFP_005.tif",113,1,"F07",NA,"NCIH1048","SNS-314",9.765e-09,"M","1_F07",197,5,54.7341666666667
"F7_04_1_1_RFP_006.tif",222,"F7_04_2_1_GFP_006.tif",145,1,"F07",NA,"NCIH1048","SNS-314",9.765e-09,"M","1_F07",222,6,68.0013888888889
"F7_04_1_1_RFP_007.tif",225,"F7_04_2_1_GFP_007.tif",153,1,"F07",NA,"NCIH1048","SNS-314",9.765e-09,"M","1_F07",225,7,79.075
"F7_04_1_1_RFP_008.tif",236,"F7_04_2_1_GFP_008.tif",162,1,"F07",NA,"NCIH1048","SNS-314",9.765e-09,"M","1_F07",236,8,94.9077777777778
"F7_04_1_1_RFP_009.tif",231,"F7_04_2_1_GFP_009.tif",161,1,"F07",NA,"NCIH1048","SNS-314",9.765e-09,"M","1_F07",231,9,107.172222222222
"F7_04_1_1_RFP_010.tif",225,"F7_04_2_1_GFP_010.tif",163,1,"F07",NA,"NCIH1048","SNS-314",9.765e-09,"M","1_F07",225,10,120.036111111111
"F8_04_1_1_RFP_001.tif",20,"F8_04_2_1_GFP_001.tif",5,1,"F08",NA,"NCIH1048","SNS-314",2.44e-09,"M","1_F08",20,1,0
"F8_04_1_1_RFP_002.tif",77,"F8_04_2_1_GFP_002.tif",28,1,"F08",NA,"NCIH1048","SNS-314",2.44e-09,"M","1_F08",77,2,29.6888888888889
"F8_04_1_1_RFP_003.tif",134,"F8_04_2_1_GFP_003.tif",56,1,"F08",NA,"NCIH1048","SNS-314",2.44e-09,"M","1_F08",134,3,44.2602777777778
"F8_04_1_1_RFP_004.tif",136,"F8_04_2_1_GFP_004.tif",56,1,"F08",NA,"NCIH1048","SNS-314",2.44e-09,"M","1_F08",136,4,46.0336111111111
"F8_04_1_1_RFP_005.tif",156,"F8_04_2_1_GFP_005.tif",78,1,"F08",NA,"NCIH1048","SNS-314",2.44e-09,"M","1_F08",156,5,54.7341666666667
"F8_04_1_1_RFP_006.tif",198,"F8_04_2_1_GFP_006.tif",112,1,"F08",NA,"NCIH1048","SNS-314",2.44e-09,"M","1_F08",198,6,68.0013888888889
"F8_04_1_1_RFP_007.tif",217,"F8_04_2_1_GFP_007.tif",134,1,"F08",NA,"NCIH1048","SNS-314",2.44e-09,"M","1_F08",217,7,79.075
"F8_04_1_1_RFP_008.tif",232,"F8_04_2_1_GFP_008.tif",141,1,"F08",NA,"NCIH1048","SNS-314",2.44e-09,"M","1_F08",232,8,94.9077777777778
"F8_04_1_1_RFP_009.tif",240,"F8_04_2_1_GFP_009.tif",159,1,"F08",NA,"NCIH1048","SNS-314",2.44e-09,"M","1_F08",240,9,107.172222222222
"F8_04_1_1_RFP_010.tif",230,"F8_04_2_1_GFP_010.tif",144,1,"F08",NA,"NCIH1048","SNS-314",2.44e-09,"M","1_F08",230,10,120.036111111111
"F9_04_1_1_RFP_001.tif",18,"F9_04_2_1_GFP_001.tif",4,1,"F09",NA,"NCIH1048","SNS-314",6.1e-10,"M","1_F09",18,1,0
"F9_04_1_1_RFP_002.tif",65,"F9_04_2_1_GFP_002.tif",19,1,"F09",NA,"NCIH1048","SNS-314",6.1e-10,"M","1_F09",65,2,29.6888888888889
"F9_04_1_1_RFP_003.tif",92,"F9_04_2_1_GFP_003.tif",34,1,"F09",NA,"NCIH1048","SNS-314",6.1e-10,"M","1_F09",92,3,44.2602777777778
"F9_04_1_1_RFP_004.tif",101,"F9_04_2_1_GFP_004.tif",34,1,"F09",NA,"NCIH1048","SNS-314",6.1e-10,"M","1_F09",101,4,46.0336111111111
"F9_04_1_1_RFP_005.tif",115,"F9_04_2_1_GFP_005.tif",48,1,"F09",NA,"NCIH1048","SNS-314",6.1e-10,"M","1_F09",115,5,54.7341666666667
"F9_04_1_1_RFP_006.tif",145,"F9_04_2_1_GFP_006.tif",62,1,"F09",NA,"NCIH1048","SNS-314",6.1e-10,"M","1_F09",145,6,68.0013888888889
"F9_04_1_1_RFP_007.tif",160,"F9_04_2_1_GFP_007.tif",80,1,"F09",NA,"NCIH1048","SNS-314",6.1e-10,"M","1_F09",160,7,79.075
"F9_04_1_1_RFP_008.tif",196,"F9_04_2_1_GFP_008.tif",96,1,"F09",NA,"NCIH1048","SNS-314",6.1e-10,"M","1_F09",196,8,94.9077777777778
"F9_04_1_1_RFP_009.tif",221,"F9_04_2_1_GFP_009.tif",110,1,"F09",NA,"NCIH1048","SNS-314",6.1e-10,"M","1_F09",221,9,107.172222222222
"F9_04_1_1_RFP_010.tif",245,"F9_04_2_1_GFP_010.tif",114,1,"F09",NA,"NCIH1048","SNS-314",6.1e-10,"M","1_F09",245,10,120.036111111111
"F10_04_1_1_RFP_001.tif",22,"F10_04_2_1_GFP_001.tif",3,1,"F10",NA,"NCIH1048","SNS-314",1.5e-10,"M","1_F10",22,1,0
"F10_04_1_1_RFP_002.tif",68,"F10_04_2_1_GFP_002.tif",22,1,"F10",NA,"NCIH1048","SNS-314",1.5e-10,"M","1_F10",68,2,29.6888888888889
"F10_04_1_1_RFP_003.tif",72,"F10_04_2_1_GFP_003.tif",28,1,"F10",NA,"NCIH1048","SNS-314",1.5e-10,"M","1_F10",72,3,44.2602777777778
"F10_04_1_1_RFP_004.tif",71,"F10_04_2_1_GFP_004.tif",27,1,"F10",NA,"NCIH1048","SNS-314",1.5e-10,"M","1_F10",71,4,46.0336111111111
"F10_04_1_1_RFP_005.tif",88,"F10_04_2_1_GFP_005.tif",35,1,"F10",NA,"NCIH1048","SNS-314",1.5e-10,"M","1_F10",88,5,54.7341666666667
"F10_04_1_1_RFP_006.tif",104,"F10_04_2_1_GFP_006.tif",50,1,"F10",NA,"NCIH1048","SNS-314",1.5e-10,"M","1_F10",104,6,68.0013888888889
"F10_04_1_1_RFP_007.tif",136,"F10_04_2_1_GFP_007.tif",61,1,"F10",NA,"NCIH1048","SNS-314",1.5e-10,"M","1_F10",136,7,79.075
"F10_04_1_1_RFP_008.tif",159,"F10_04_2_1_GFP_008.tif",69,1,"F10",NA,"NCIH1048","SNS-314",1.5e-10,"M","1_F10",159,8,94.9077777777778
"F10_04_1_1_RFP_009.tif",191,"F10_04_2_1_GFP_009.tif",83,1,"F10",NA,"NCIH1048","SNS-314",1.5e-10,"M","1_F10",191,9,107.172222222222
"F10_04_1_1_RFP_010.tif",206,"F10_04_2_1_GFP_010.tif",91,1,"F10",NA,"NCIH1048","SNS-314",1.5e-10,"M","1_F10",206,10,120.036111111111
"F11_04_1_1_RFP_001.tif",13,"F11_04_2_1_GFP_001.tif",6,1,"F11",NA,"NCIH1048","SNS-314",0,"M","1_F11",13,1,0
"F11_04_1_1_RFP_002.tif",63,"F11_04_2_1_GFP_002.tif",14,1,"F11",NA,"NCIH1048","SNS-314",0,"M","1_F11",63,2,29.6888888888889
"F11_04_1_1_RFP_003.tif",88,"F11_04_2_1_GFP_003.tif",14,1,"F11",NA,"NCIH1048","SNS-314",0,"M","1_F11",88,3,44.2602777777778
"F11_04_1_1_RFP_004.tif",85,"F11_04_2_1_GFP_004.tif",17,1,"F11",NA,"NCIH1048","SNS-314",0,"M","1_F11",85,4,46.0336111111111
"F11_04_1_1_RFP_005.tif",96,"F11_04_2_1_GFP_005.tif",22,1,"F11",NA,"NCIH1048","SNS-314",0,"M","1_F11",96,5,54.7341666666667
"F11_04_1_1_RFP_006.tif",116,"F11_04_2_1_GFP_006.tif",37,1,"F11",NA,"NCIH1048","SNS-314",0,"M","1_F11",116,6,68.0013888888889
"F11_04_1_1_RFP_007.tif",143,"F11_04_2_1_GFP_007.tif",49,1,"F11",NA,"NCIH1048","SNS-314",0,"M","1_F11",143,7,79.075
"F11_04_1_1_RFP_008.tif",163,"F11_04_2_1_GFP_008.tif",48,1,"F11",NA,"NCIH1048","SNS-314",0,"M","1_F11",163,8,94.9077777777778
"F11_04_1_1_RFP_009.tif",202,"F11_04_2_1_GFP_009.tif",62,1,"F11",NA,"NCIH1048","SNS-314",0,"M","1_F11",202,9,107.172222222222
"F11_04_1_1_RFP_010.tif",232,"F11_04_2_1_GFP_010.tif",55,1,"F11",NA,"NCIH1048","SNS-314",0,"M","1_F11",232,10,120.036111111111
"F12_04_1_1_RFP_001.tif",64,"F12_04_2_1_GFP_001.tif",6,1,"F12",NA,"DMS53","SNS-314",1e-05,"M","1_F12",64,1,0
"F12_04_1_1_RFP_002.tif",96,"F12_04_2_1_GFP_002.tif",2,1,"F12",NA,"DMS53","SNS-314",1e-05,"M","1_F12",96,2,29.6888888888889
"F12_04_1_1_RFP_003.tif",93,"F12_04_2_1_GFP_003.tif",8,1,"F12",NA,"DMS53","SNS-314",1e-05,"M","1_F12",93,3,44.2602777777778
"F12_04_1_1_RFP_004.tif",90,"F12_04_2_1_GFP_004.tif",8,1,"F12",NA,"DMS53","SNS-314",1e-05,"M","1_F12",90,4,46.0336111111111
"F12_04_1_1_RFP_005.tif",90,"F12_04_2_1_GFP_005.tif",6,1,"F12",NA,"DMS53","SNS-314",1e-05,"M","1_F12",90,5,54.7341666666667
"F12_04_1_1_RFP_006.tif",112,"F12_04_2_1_GFP_006.tif",17,1,"F12",NA,"DMS53","SNS-314",1e-05,"M","1_F12",112,6,68.0013888888889
"F12_04_1_1_RFP_007.tif",123,"F12_04_2_1_GFP_007.tif",16,1,"F12",NA,"DMS53","SNS-314",1e-05,"M","1_F12",123,7,79.075
"F12_04_1_1_RFP_008.tif",184,"F12_04_2_1_GFP_008.tif",24,1,"F12",NA,"DMS53","SNS-314",1e-05,"M","1_F12",184,8,94.9077777777778
"F12_04_1_1_RFP_009.tif",217,"F12_04_2_1_GFP_009.tif",33,1,"F12",NA,"DMS53","SNS-314",1e-05,"M","1_F12",217,9,107.172222222222
"F12_04_1_1_RFP_010.tif",221,"F12_04_2_1_GFP_010.tif",50,1,"F12",NA,"DMS53","SNS-314",1e-05,"M","1_F12",221,10,120.036111111111
"F13_04_1_1_RFP_001.tif",62,"F13_04_2_1_GFP_001.tif",4,1,"F13",NA,"DMS53","SNS-314",2.5e-06,"M","1_F13",62,1,0
"F13_04_1_1_RFP_002.tif",89,"F13_04_2_1_GFP_002.tif",1,1,"F13",NA,"DMS53","SNS-314",2.5e-06,"M","1_F13",89,2,29.6888888888889
"F13_04_1_1_RFP_003.tif",85,"F13_04_2_1_GFP_003.tif",7,1,"F13",NA,"DMS53","SNS-314",2.5e-06,"M","1_F13",85,3,44.2602777777778
"F13_04_1_1_RFP_004.tif",113,"F13_04_2_1_GFP_004.tif",5,1,"F13",NA,"DMS53","SNS-314",2.5e-06,"M","1_F13",113,4,46.0336111111111
"F13_04_1_1_RFP_005.tif",97,"F13_04_2_1_GFP_005.tif",10,1,"F13",NA,"DMS53","SNS-314",2.5e-06,"M","1_F13",97,5,54.7341666666667
"F13_04_1_1_RFP_006.tif",119,"F13_04_2_1_GFP_006.tif",15,1,"F13",NA,"DMS53","SNS-314",2.5e-06,"M","1_F13",119,6,68.0013888888889
"F13_04_1_1_RFP_007.tif",157,"F13_04_2_1_GFP_007.tif",19,1,"F13",NA,"DMS53","SNS-314",2.5e-06,"M","1_F13",157,7,79.075
"F13_04_1_1_RFP_008.tif",162,"F13_04_2_1_GFP_008.tif",29,1,"F13",NA,"DMS53","SNS-314",2.5e-06,"M","1_F13",162,8,94.9077777777778
"F13_04_1_1_RFP_009.tif",192,"F13_04_2_1_GFP_009.tif",47,1,"F13",NA,"DMS53","SNS-314",2.5e-06,"M","1_F13",192,9,107.172222222222
"F13_04_1_1_RFP_010.tif",222,"F13_04_2_1_GFP_010.tif",50,1,"F13",NA,"DMS53","SNS-314",2.5e-06,"M","1_F13",222,10,120.036111111111
"F14_04_1_1_RFP_001.tif",90,"F14_04_2_1_GFP_001.tif",3,1,"F14",NA,"DMS53","SNS-314",6.25e-07,"M","1_F14",90,1,0
"F14_04_1_1_RFP_002.tif",82,"F14_04_2_1_GFP_002.tif",4,1,"F14",NA,"DMS53","SNS-314",6.25e-07,"M","1_F14",82,2,29.6888888888889
"F14_04_1_1_RFP_003.tif",73,"F14_04_2_1_GFP_003.tif",6,1,"F14",NA,"DMS53","SNS-314",6.25e-07,"M","1_F14",73,3,44.2602777777778
"F14_04_1_1_RFP_004.tif",100,"F14_04_2_1_GFP_004.tif",8,1,"F14",NA,"DMS53","SNS-314",6.25e-07,"M","1_F14",100,4,46.0336111111111
"F14_04_1_1_RFP_005.tif",73,"F14_04_2_1_GFP_005.tif",8,1,"F14",NA,"DMS53","SNS-314",6.25e-07,"M","1_F14",73,5,54.7341666666667
"F14_04_1_1_RFP_006.tif",106,"F14_04_2_1_GFP_006.tif",15,1,"F14",NA,"DMS53","SNS-314",6.25e-07,"M","1_F14",106,6,68.0013888888889
"F14_04_1_1_RFP_007.tif",106,"F14_04_2_1_GFP_007.tif",18,1,"F14",NA,"DMS53","SNS-314",6.25e-07,"M","1_F14",106,7,79.075
"F14_04_1_1_RFP_008.tif",157,"F14_04_2_1_GFP_008.tif",19,1,"F14",NA,"DMS53","SNS-314",6.25e-07,"M","1_F14",157,8,94.9077777777778
"F14_04_1_1_RFP_009.tif",194,"F14_04_2_1_GFP_009.tif",34,1,"F14",NA,"DMS53","SNS-314",6.25e-07,"M","1_F14",194,9,107.172222222222
"F14_04_1_1_RFP_010.tif",246,"F14_04_2_1_GFP_010.tif",51,1,"F14",NA,"DMS53","SNS-314",6.25e-07,"M","1_F14",246,10,120.036111111111
"F15_04_1_1_RFP_001.tif",78,"F15_04_2_1_GFP_001.tif",4,1,"F15",NA,"DMS53","SNS-314",1.5625e-07,"M","1_F15",78,1,0
"F15_04_1_1_RFP_002.tif",69,"F15_04_2_1_GFP_002.tif",4,1,"F15",NA,"DMS53","SNS-314",1.5625e-07,"M","1_F15",69,2,29.6888888888889
"F15_04_1_1_RFP_003.tif",66,"F15_04_2_1_GFP_003.tif",6,1,"F15",NA,"DMS53","SNS-314",1.5625e-07,"M","1_F15",66,3,44.2602777777778
"F15_04_1_1_RFP_004.tif",70,"F15_04_2_1_GFP_004.tif",6,1,"F15",NA,"DMS53","SNS-314",1.5625e-07,"M","1_F15",70,4,46.0336111111111
"F15_04_1_1_RFP_005.tif",81,"F15_04_2_1_GFP_005.tif",9,1,"F15",NA,"DMS53","SNS-314",1.5625e-07,"M","1_F15",81,5,54.7341666666667
"F15_04_1_1_RFP_006.tif",94,"F15_04_2_1_GFP_006.tif",11,1,"F15",NA,"DMS53","SNS-314",1.5625e-07,"M","1_F15",94,6,68.0013888888889
"F15_04_1_1_RFP_007.tif",111,"F15_04_2_1_GFP_007.tif",15,1,"F15",NA,"DMS53","SNS-314",1.5625e-07,"M","1_F15",111,7,79.075
"F15_04_1_1_RFP_008.tif",167,"F15_04_2_1_GFP_008.tif",27,1,"F15",NA,"DMS53","SNS-314",1.5625e-07,"M","1_F15",167,8,94.9077777777778
"F15_04_1_1_RFP_009.tif",209,"F15_04_2_1_GFP_009.tif",46,1,"F15",NA,"DMS53","SNS-314",1.5625e-07,"M","1_F15",209,9,107.172222222222
"F15_04_1_1_RFP_010.tif",240,"F15_04_2_1_GFP_010.tif",62,1,"F15",NA,"DMS53","SNS-314",1.5625e-07,"M","1_F15",240,10,120.036111111111
"F16_04_1_1_RFP_001.tif",90,"F16_04_2_1_GFP_001.tif",6,1,"F16",NA,"DMS53","SNS-314",3.90625e-08,"M","1_F16",90,1,0
"F16_04_1_1_RFP_002.tif",88,"F16_04_2_1_GFP_002.tif",5,1,"F16",NA,"DMS53","SNS-314",3.90625e-08,"M","1_F16",88,2,29.6888888888889
"F16_04_1_1_RFP_003.tif",81,"F16_04_2_1_GFP_003.tif",2,1,"F16",NA,"DMS53","SNS-314",3.90625e-08,"M","1_F16",81,3,44.2602777777778
"F16_04_1_1_RFP_004.tif",92,"F16_04_2_1_GFP_004.tif",5,1,"F16",NA,"DMS53","SNS-314",3.90625e-08,"M","1_F16",92,4,46.0336111111111
"F16_04_1_1_RFP_005.tif",91,"F16_04_2_1_GFP_005.tif",8,1,"F16",NA,"DMS53","SNS-314",3.90625e-08,"M","1_F16",91,5,54.7341666666667
"F16_04_1_1_RFP_006.tif",97,"F16_04_2_1_GFP_006.tif",14,1,"F16",NA,"DMS53","SNS-314",3.90625e-08,"M","1_F16",97,6,68.0013888888889
"F16_04_1_1_RFP_007.tif",141,"F16_04_2_1_GFP_007.tif",16,1,"F16",NA,"DMS53","SNS-314",3.90625e-08,"M","1_F16",141,7,79.075
"F16_04_1_1_RFP_008.tif",215,"F16_04_2_1_GFP_008.tif",38,1,"F16",NA,"DMS53","SNS-314",3.90625e-08,"M","1_F16",215,8,94.9077777777778
"F16_04_1_1_RFP_009.tif",232,"F16_04_2_1_GFP_009.tif",62,1,"F16",NA,"DMS53","SNS-314",3.90625e-08,"M","1_F16",232,9,107.172222222222
"F16_04_1_1_RFP_010.tif",270,"F16_04_2_1_GFP_010.tif",55,1,"F16",NA,"DMS53","SNS-314",3.90625e-08,"M","1_F16",270,10,120.036111111111
"F17_04_1_1_RFP_001.tif",88,"F17_04_2_1_GFP_001.tif",2,1,"F17",NA,"DMS53","SNS-314",9.765e-09,"M","1_F17",88,1,0
"F17_04_1_1_RFP_002.tif",89,"F17_04_2_1_GFP_002.tif",4,1,"F17",NA,"DMS53","SNS-314",9.765e-09,"M","1_F17",89,2,29.6888888888889
"F17_04_1_1_RFP_003.tif",79,"F17_04_2_1_GFP_003.tif",7,1,"F17",NA,"DMS53","SNS-314",9.765e-09,"M","1_F17",79,3,44.2602777777778
"F17_04_1_1_RFP_004.tif",83,"F17_04_2_1_GFP_004.tif",7,1,"F17",NA,"DMS53","SNS-314",9.765e-09,"M","1_F17",83,4,46.0336111111111
"F17_04_1_1_RFP_005.tif",95,"F17_04_2_1_GFP_005.tif",7,1,"F17",NA,"DMS53","SNS-314",9.765e-09,"M","1_F17",95,5,54.7341666666667
"F17_04_1_1_RFP_006.tif",111,"F17_04_2_1_GFP_006.tif",13,1,"F17",NA,"DMS53","SNS-314",9.765e-09,"M","1_F17",111,6,68.0013888888889
"F17_04_1_1_RFP_007.tif",138,"F17_04_2_1_GFP_007.tif",20,1,"F17",NA,"DMS53","SNS-314",9.765e-09,"M","1_F17",138,7,79.075
"F17_04_1_1_RFP_008.tif",214,"F17_04_2_1_GFP_008.tif",30,1,"F17",NA,"DMS53","SNS-314",9.765e-09,"M","1_F17",214,8,94.9077777777778
"F17_04_1_1_RFP_009.tif",220,"F17_04_2_1_GFP_009.tif",53,1,"F17",NA,"DMS53","SNS-314",9.765e-09,"M","1_F17",220,9,107.172222222222
"F17_04_1_1_RFP_010.tif",289,"F17_04_2_1_GFP_010.tif",62,1,"F17",NA,"DMS53","SNS-314",9.765e-09,"M","1_F17",289,10,120.036111111111
"F18_04_1_1_RFP_001.tif",99,"F18_04_2_1_GFP_001.tif",6,1,"F18",NA,"DMS53","SNS-314",2.44e-09,"M","1_F18",99,1,0
"F18_04_1_1_RFP_002.tif",92,"F18_04_2_1_GFP_002.tif",4,1,"F18",NA,"DMS53","SNS-314",2.44e-09,"M","1_F18",92,2,29.6888888888889
"F18_04_1_1_RFP_003.tif",81,"F18_04_2_1_GFP_003.tif",7,1,"F18",NA,"DMS53","SNS-314",2.44e-09,"M","1_F18",81,3,44.2602777777778
"F18_04_1_1_RFP_004.tif",104,"F18_04_2_1_GFP_004.tif",7,1,"F18",NA,"DMS53","SNS-314",2.44e-09,"M","1_F18",104,4,46.0336111111111
