upid,well,cell.count,time,cell.line,drug1,drug1.conc,drug1.units
model_H841_k3d_iter_100,H06,374.061,118.56,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,H06,374.227,118.8,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,H06,374.393,119.04,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,H06,374.559,119.28,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,H06,374.726,119.52,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,H06,374.892,119.76,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,H06,375.058,120,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,300.049,0,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,300.191,0.24,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,300.333,0.48,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,300.475,0.72,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,300.617,0.96,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,300.759,1.2,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,300.902,1.44,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,301.044,1.68,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,301.186,1.92,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,301.329,2.16,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,301.471,2.4,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,301.614,2.64,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,301.756,2.88,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,301.899,3.12,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,302.042,3.36,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,302.184,3.6,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,302.327,3.84,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,302.47,4.08,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,302.613,4.32,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,302.756,4.56,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,302.899,4.8,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,303.042,5.04,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,303.186,5.28,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,303.329,5.52,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,303.472,5.76,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,303.616,6,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,303.759,6.24,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,303.903,6.48,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,304.046,6.72,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,304.19,6.96,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,304.334,7.2,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,304.477,7.44,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,304.621,7.68,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,304.765,7.92,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,304.909,8.16,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,305.053,8.4,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,305.197,8.64,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,305.341,8.88,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,305.486,9.12,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,305.63,9.36,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,305.774,9.6,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,305.919,9.84,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,306.063,10.08,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,306.208,10.32,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,306.352,10.56,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,306.497,10.8,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,306.642,11.04,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,306.787,11.28,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,306.932,11.52,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,307.077,11.76,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,307.222,12,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,307.367,12.24,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,307.512,12.48,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,307.657,12.72,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,307.802,12.96,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,307.948,13.2,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,308.093,13.44,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,308.238,13.68,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,308.384,13.92,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,308.53,14.16,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,308.675,14.4,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,308.821,14.64,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,308.967,14.88,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,309.113,15.12,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,309.259,15.36,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,309.405,15.6,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,309.551,15.84,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,309.697,16.08,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,309.843,16.32,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,309.989,16.56,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,310.136,16.8,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,310.282,17.04,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,310.428,17.28,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,310.575,17.52,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,310.721,17.76,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,310.868,18,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,311.015,18.24,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,311.162,18.48,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,311.308,18.72,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,311.455,18.96,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,311.602,19.2,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,311.749,19.44,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,311.896,19.68,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,312.044,19.92,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,312.191,20.16,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,312.338,20.4,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,312.486,20.64,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,312.633,20.88,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,312.781,21.12,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,312.928,21.36,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,313.076,21.6,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,313.223,21.84,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,313.371,22.08,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,313.519,22.32,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,313.667,22.56,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,313.815,22.8,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,313.963,23.04,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,314.111,23.28,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,314.259,23.52,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,314.407,23.76,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,314.556,24,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,314.704,24.24,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,314.853,24.48,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,315.001,24.72,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,315.15,24.96,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,315.298,25.2,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,315.447,25.44,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,315.596,25.68,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,315.745,25.92,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,315.893,26.16,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,316.042,26.4,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,316.191,26.64,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,316.341,26.88,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,316.49,27.12,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,316.639,27.36,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,316.788,27.6,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,316.938,27.84,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,317.087,28.08,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,317.237,28.32,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,317.386,28.56,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,317.536,28.8,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,317.685,29.04,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,317.835,29.28,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,317.985,29.52,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,318.135,29.76,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,318.285,30,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,318.435,30.24,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,318.585,30.48,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,318.735,30.72,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,318.886,30.96,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,319.036,31.2,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,319.186,31.44,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,319.337,31.68,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,319.487,31.92,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,319.638,32.16,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,319.788,32.4,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,319.939,32.64,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,320.09,32.88,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,320.241,33.12,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,320.392,33.36,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,320.543,33.6,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,320.694,33.84,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,320.845,34.08,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,320.996,34.32,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,321.147,34.56,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,321.299,34.8,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,321.45,35.04,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,321.601,35.28,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,321.753,35.52,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,321.905,35.76,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,322.056,36,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,322.208,36.24,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,322.36,36.48,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,322.512,36.72,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,322.664,36.96,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,322.816,37.2,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,322.968,37.44,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,323.12,37.68,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,323.272,37.92,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,323.424,38.16,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,323.577,38.4,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,323.729,38.64,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,323.881,38.88,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,324.034,39.12,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,324.187,39.36,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,324.339,39.6,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,324.492,39.84,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,324.645,40.08,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,324.798,40.32,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,324.951,40.56,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,325.104,40.8,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,325.257,41.04,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,325.41,41.28,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,325.563,41.52,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,325.716,41.76,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,325.87,42,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,326.023,42.24,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,326.177,42.48,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,326.33,42.72,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,326.484,42.96,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,326.638,43.2,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,326.791,43.44,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,326.945,43.68,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,327.099,43.92,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,327.253,44.16,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,327.407,44.4,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,327.561,44.64,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,327.715,44.88,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,327.87,45.12,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,328.024,45.36,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,328.178,45.6,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,328.333,45.84,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,328.487,46.08,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,328.642,46.32,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,328.797,46.56,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,328.951,46.8,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,329.106,47.04,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,329.261,47.28,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,329.416,47.52,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,329.571,47.76,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,329.726,48,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,329.881,48.24,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,330.036,48.48,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,330.192,48.72,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,330.347,48.96,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,330.502,49.2,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,330.658,49.44,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,330.813,49.68,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,330.969,49.92,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,331.125,50.16,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,331.281,50.4,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,331.436,50.64,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,331.592,50.88,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,331.748,51.12,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,331.904,51.36,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,332.06,51.6,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,332.217,51.84,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,332.373,52.08,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,332.529,52.32,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,332.686,52.56,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,332.842,52.8,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,332.999,53.04,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,333.155,53.28,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,333.312,53.52,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,333.469,53.76,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,333.625,54,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,333.782,54.24,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,333.939,54.48,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,334.096,54.72,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,334.253,54.96,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,334.41,55.2,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,334.568,55.44,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,334.725,55.68,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,334.882,55.92,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,335.04,56.16,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,335.197,56.4,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,335.355,56.64,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,335.512,56.88,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,335.67,57.12,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,335.828,57.36,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,335.986,57.6,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,336.144,57.84,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,336.302,58.08,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,336.46,58.32,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,336.618,58.56,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,336.776,58.8,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,336.934,59.04,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,337.093,59.28,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,337.251,59.52,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,337.41,59.76,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,337.568,60,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,337.727,60.24,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,337.886,60.48,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,338.044,60.72,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,338.203,60.96,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,338.362,61.2,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,338.521,61.44,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,338.68,61.68,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,338.839,61.92,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,338.998,62.16,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,339.158,62.4,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,339.317,62.64,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,339.476,62.88,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,339.636,63.12,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,339.795,63.36,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,339.955,63.6,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,340.115,63.84,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,340.275,64.08,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,340.434,64.32,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,340.594,64.56,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,340.754,64.8,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,340.914,65.04,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,341.074,65.28,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,341.235,65.52,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,341.395,65.76,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,341.555,66,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,341.716,66.24,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,341.876,66.48,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,342.037,66.72,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,342.197,66.96,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,342.358,67.2,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,342.519,67.44,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,342.679,67.68,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,342.84,67.92,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,343.001,68.16,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,343.162,68.4,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,343.323,68.64,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,343.485,68.88,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,343.646,69.12,NCIH1048,TAK-901,3.91e-08,M
model_H841_k3d_iter_100,I06,343.807,69.36,NCIH1048,TAK-901,3.91e-08,M
