,RLU,TotHour,cell.line,well,drug1,drug1.conc,drug1.units,log_RLU
2115,215081,78.59888888888888,DMS53,M14,DMSO,0.0,M,12.278769980345574
2116,206400,92.58194444444445,DMS53,M14,DMSO,0.0,M,12.237571312589544
2117,157105,112.16722222222221,DMS53,M14,DMSO,0.0,M,11.96466965059912
2118,176907,122.5352777777778,DMS53,M14,DMSO,0.0,M,12.083379449743733
2119,172582,142.95777777777778,DMS53,M14,DMSO,0.0,M,12.058627764823518
2120,122995,0.0,DMS53,M15,DMSO,0.0,M,11.7198989831218
2121,263341,18.535277777777782,DMS53,M15,DMSO,0.0,M,12.481205049275346
2122,280096,27.668055555555558,DMS53,M15,DMSO,0.0,M,12.542887680532164
2123,297659,48.96916666666666,DMS53,M15,DMSO,0.0,M,12.603703814979779
2124,275155,65.33749999999999,DMS53,M15,DMSO,0.0,M,12.525089854229028
2125,295153,78.59888888888888,DMS53,M15,DMSO,0.0,M,12.595249144940405
2126,271727,92.58194444444445,DMS53,M15,DMSO,0.0,M,12.51255316478704
2127,251717,112.16722222222221,DMS53,M15,DMSO,0.0,M,12.436060719565715
2128,218077,122.5352777777778,DMS53,M15,DMSO,0.0,M,12.292603490416074
2129,143791,142.95777777777778,DMS53,M15,DMSO,0.0,M,11.876116135384152
2130,64024,0.0,DMS53,M16,DMSO,0.0,M,11.067013292046884
2131,179205,18.535277777777782,DMS53,M16,DMSO,0.0,M,12.096285680919435
2132,189285,27.668055555555558,DMS53,M16,DMSO,0.0,M,12.15100909475512
2133,197693,48.96916666666666,DMS53,M16,DMSO,0.0,M,12.194470601349261
2134,218344,65.33749999999999,DMS53,M16,DMSO,0.0,M,12.293827079717747
2135,198587,78.59888888888888,DMS53,M16,DMSO,0.0,M,12.198982570243276
2136,221066,92.58194444444445,DMS53,M16,DMSO,0.0,M,12.306216578449021
2137,141865,112.16722222222221,DMS53,M16,DMSO,0.0,M,11.862631180152151
2138,185921,122.5352777777778,DMS53,M16,DMSO,0.0,M,12.133077131288704
2139,131858,142.95777777777778,DMS53,M16,DMSO,0.0,M,11.789480864950258
2140,131927,0.0,DMS53,M17,DMSO,0.0,M,11.790004018287814
2141,278538,18.535277777777782,DMS53,M17,DMSO,0.0,M,12.537309774284038
2142,347462,27.668055555555558,DMS53,M17,DMSO,0.0,M,12.758410585489573
2143,300400,48.96916666666666,DMS53,M17,DMSO,0.0,M,12.612870198872116
2144,270034,65.33749999999999,DMS53,M17,DMSO,0.0,M,12.506303155978436
2145,236810,78.59888888888888,DMS53,M17,DMSO,0.0,M,12.375013410830068
2146,265457,92.58194444444445,DMS53,M17,DMSO,0.0,M,12.489208147978687
2147,192823,112.16722222222221,DMS53,M17,DMSO,0.0,M,12.169527948649357
2148,227324,122.5352777777778,DMS53,M17,DMSO,0.0,M,12.334131591596206
2149,202330,142.95777777777778,DMS53,M17,DMSO,0.0,M,12.21765530677324
2150,102174,0.0,DMS53,M18,DMSO,0.0,M,11.534432521254661
2151,230296,18.535277777777782,DMS53,M18,DMSO,0.0,M,12.347120717008352
2152,244088,27.668055555555558,DMS53,M18,DMSO,0.0,M,12.405284094992394
2153,273803,48.96916666666666,DMS53,M18,DMSO,0.0,M,12.520164148679306
2154,267895,65.33749999999999,DMS53,M18,DMSO,0.0,M,12.498350391678054
2155,263166,78.59888888888888,DMS53,M18,DMSO,0.0,M,12.480540290757625
2156,211811,92.58194444444445,DMS53,M18,DMSO,0.0,M,12.263449646589306
2157,181229,112.16722222222221,DMS53,M18,DMSO,0.0,M,12.107516703935428
2158,224840,122.5352777777778,DMS53,M18,DMSO,0.0,M,12.32314431711601
2159,195051,142.95777777777778,DMS53,M18,DMSO,0.0,M,12.181016341812198
2160,127331,0.0,DMS53,M19,DMSO,0.0,M,11.754545274145375
2161,251904,18.535277777777782,DMS53,M19,DMSO,0.0,M,12.436803341531816
2162,257234,27.668055555555558,DMS53,M19,DMSO,0.0,M,12.457741455454931
2163,279809,48.96916666666666,DMS53,M19,DMSO,0.0,M,12.541862506528947
2164,225314,65.33749999999999,DMS53,M19,DMSO,0.0,M,12.325250263859493
2165,240409,78.59888888888888,DMS53,M19,DMSO,0.0,M,12.390096918546414
2166,238362,92.58194444444445,DMS53,M19,DMSO,0.0,M,12.38154580549529
2167,231716,112.16722222222221,DMS53,M19,DMSO,0.0,M,12.353267762848553
2168,179266,122.5352777777778,DMS53,M19,DMSO,0.0,M,12.096626015287285
2169,170664,142.95777777777778,DMS53,M19,DMSO,0.0,M,12.047451990231464
2170,68990,0.0,DMS53,M20,DMSO,0.0,M,11.141716845540154
2171,171852,18.535277777777782,DMS53,M20,DMSO,0.0,M,12.054388920266705
2172,189256,27.668055555555558,DMS53,M20,DMSO,0.0,M,12.150855874892244
2173,193708,48.96916666666666,DMS53,M20,DMSO,0.0,M,12.174107149523124
2174,219439,65.33749999999999,DMS53,M20,DMSO,0.0,M,12.298829568546779
2175,188467,78.59888888888888,DMS53,M20,DMSO,0.0,M,12.146678204231307
2176,192122,92.58194444444445,DMS53,M20,DMSO,0.0,M,12.165885865884892
2177,184906,112.16722222222221,DMS53,M20,DMSO,0.0,M,12.127602866821684
2178,174344,122.5352777777778,DMS53,M20,DMSO,0.0,M,12.068785637975648
2179,126437,142.95777777777778,DMS53,M20,DMSO,0.0,M,11.747499439379293
2180,106266,0.0,DMS53,M21,DMSO,0.0,M,11.573700663684685
2181,249149,18.535277777777782,DMS53,M21,DMSO,0.0,M,12.425806390055099
2182,265876,27.668055555555558,DMS53,M21,DMSO,0.0,M,12.490785313661425
2183,290382,48.96916666666666,DMS53,M21,DMSO,0.0,M,12.578952576540651
2184,262312,65.33749999999999,DMS53,M21,DMSO,0.0,M,12.477289913950708
2185,228562,78.59888888888888,DMS53,M21,DMSO,0.0,M,12.339562787303894
2186,259724,92.58194444444445,DMS53,M21,DMSO,0.0,M,12.467374807705118
2187,210574,112.16722222222221,DMS53,M21,DMSO,0.0,M,12.257592414270473
2188,188997,122.5352777777778,DMS53,M21,DMSO,0.0,M,12.14948642089993
2189,175404,142.95777777777778,DMS53,M21,DMSO,0.0,M,12.074847163677292
2190,1804,0.0,DMS53,M22,DMSO,0.0,M,7.497761700622568
2191,3537,18.535277777777782,DMS53,M22,DMSO,0.0,M,8.17103418920548
2192,5353,27.668055555555558,DMS53,M22,DMSO,0.0,M,8.585412430393381
2193,3296,48.96916666666666,DMS53,M22,DMSO,0.0,M,8.100464891029363
2194,5050,65.33749999999999,DMS53,M22,DMSO,0.0,M,8.527143522269405
2195,4640,78.59888888888888,DMS53,M22,DMSO,0.0,M,8.442469645220301
2196,4103,92.58194444444445,DMS53,M22,DMSO,0.0,M,8.319473692442187
2197,4626,112.16722222222221,DMS53,M22,DMSO,0.0,M,8.439447842791385
2198,6428,122.5352777777778,DMS53,M22,DMSO,0.0,M,8.768418726857403
2199,5681,142.95777777777778,DMS53,M22,DMSO,0.0,M,8.644882552557126
2200,78462,0.0,DMS53,N03,SNS-314,1e-05,M,11.270369710134556
2201,118391,18.535277777777782,DMS53,N03,SNS-314,1e-05,M,11.681747985029357
2202,135126,27.668055555555558,DMS53,N03,SNS-314,1e-05,M,11.813962955469167
2203,140947,48.96916666666666,DMS53,N03,SNS-314,1e-05,M,11.856139212172437
2204,119147,65.33749999999999,DMS53,N03,SNS-314,1e-05,M,11.688113303863284
2205,104406,78.59888888888888,DMS53,N03,SNS-314,1e-05,M,11.556042424043634
2206,75712,92.58194444444445,DMS53,N03,SNS-314,1e-05,M,11.234691947338057
2207,37528,112.16722222222221,DMS53,N03,SNS-314,1e-05,M,10.532842600008294
2208,19957,122.5352777777778,DMS53,N03,SNS-314,1e-05,M,9.901335237967984
2209,10354,142.95777777777778,DMS53,N03,SNS-314,1e-05,M,9.245128197461847
2210,128320,0.0,DMS53,N04,SNS-314,2.5e-06,M,11.76228242310034
2211,212850,18.535277777777782,DMS53,N04,SNS-314,2.5e-06,M,12.2683429712563
2212,179533,27.668055555555558,DMS53,N04,SNS-314,2.5e-06,M,12.098114314024372
2213,180312,48.96916666666666,DMS53,N04,SNS-314,2.5e-06,M,12.102443962717107
2214,195856,65.33749999999999,DMS53,N04,SNS-314,2.5e-06,M,12.185134974315293
2215,167498,78.59888888888888,DMS53,N04,SNS-314,2.5e-06,M,12.028726689877464
2216,171394,92.58194444444445,DMS53,N04,SNS-314,2.5e-06,M,12.051720278698792
2217,151555,112.16722222222221,DMS53,N04,SNS-314,2.5e-06,M,11.928703874353456
2218,140715,122.5352777777778,DMS53,N04,SNS-314,2.5e-06,M,11.854491847228159
2219,131617,142.95777777777778,DMS53,N04,SNS-314,2.5e-06,M,11.78765146886173
2220,156954,0.0,DMS53,N05,SNS-314,6.25e-07,M,11.963708047768852
2221,239188,18.535277777777782,DMS53,N05,SNS-314,6.25e-07,M,12.385005132576115
2222,261974,27.668055555555558,DMS53,N05,SNS-314,6.25e-07,M,12.476000541177733
2223,241942,48.96916666666666,DMS53,N05,SNS-314,6.25e-07,M,12.396453306992033
2224,191131,65.33749999999999,DMS53,N05,SNS-314,6.25e-07,M,12.160714335805974
2225,181038,78.59888888888888,DMS53,N05,SNS-314,6.25e-07,M,12.106462232964027
2226,160205,92.58194444444445,DMS53,N05,SNS-314,6.25e-07,M,11.984209524115613
2227,196654,112.16722222222221,DMS53,N05,SNS-314,6.25e-07,M,12.189201118359925
2228,179784,122.5352777777778,DMS53,N05,SNS-314,6.25e-07,M,12.099511409295829
2229,132685,142.95777777777778,DMS53,N05,SNS-314,6.25e-07,M,11.795733177005749
2230,126610,0.0,DMS53,N06,SNS-314,1.56e-07,M,11.748866774514301
2231,209722,18.535277777777782,DMS53,N06,SNS-314,1.56e-07,M,12.253538123165887
2232,197498,27.668055555555558,DMS53,N06,SNS-314,1.56e-07,M,12.19348373668976
2233,198509,48.96916666666666,DMS53,N06,SNS-314,1.56e-07,M,12.198589718131931
2234,193563,65.33749999999999,DMS53,N06,SNS-314,1.56e-07,M,12.173358319857199
2235,182298,78.59888888888888,DMS53,N06,SNS-314,1.56e-07,M,12.11339798967953
2236,175585,92.58194444444445,DMS53,N06,SNS-314,1.56e-07,M,12.075878535122234
2237,150939,112.16722222222221,DMS53,N06,SNS-314,1.56e-07,M,11.92463106066785
2238,139035,122.5352777777778,DMS53,N06,SNS-314,1.56e-07,M,11.842480978978042
2239,116926,142.95777777777778,DMS53,N06,SNS-314,1.56e-07,M,11.669296535048428
2240,129551,0.0,DMS53,N07,SNS-314,3.91e-08,M,11.771829904987865
2241,232083,18.535277777777782,DMS53,N07,SNS-314,3.91e-08,M,12.35485034528878
2242,244067,27.668055555555558,DMS53,N07,SNS-314,3.91e-08,M,12.405198056746292
2243,240070,48.96916666666666,DMS53,N07,SNS-314,3.91e-08,M,12.388685826464341
2244,229100,65.33749999999999,DMS53,N07,SNS-314,3.91e-08,M,12.341913868441589
2245,200139,78.59888888888888,DMS53,N07,SNS-314,3.91e-08,M,12.206767404129515
2246,169338,92.58194444444445,DMS53,N07,SNS-314,3.91e-08,M,12.039651996567885
2247,207728,112.16722222222221,DMS53,N07,SNS-314,3.91e-08,M,12.243984810600034
2248,167814,122.5352777777778,DMS53,N07,SNS-314,3.91e-08,M,12.030611502192857
2249,141727,142.95777777777778,DMS53,N07,SNS-314,3.91e-08,M,11.861657950929233
2250,171768,0.0,DMS53,N08,SNS-314,9.77e-09,M,12.053900008086545
2251,226131,18.535277777777782,DMS53,N08,SNS-314,9.77e-09,M,12.328869756342261
2252,208966,27.668055555555558,DMS53,N08,SNS-314,9.77e-09,M,12.249926838287378
2253,237030,48.96916666666666,DMS53,N08,SNS-314,9.77e-09,M,12.375941994384887
2254,257305,65.33749999999999,DMS53,N08,SNS-314,9.77e-09,M,12.458017430650013
2255,221361,78.59888888888888,DMS53,N08,SNS-314,9.77e-09,M,12.307550131978614
2256,234388,92.58194444444445,DMS53,N08,SNS-314,9.77e-09,M,12.36473314083526
2257,198042,112.16722222222221,DMS53,N08,SNS-314,9.77e-09,M,12.19623440839427
2258,199860,122.5352777777778,DMS53,N08,SNS-314,9.77e-09,M,12.205372400415778
2259,180327,142.95777777777778,DMS53,N08,SNS-314,9.77e-09,M,12.102527148395907
2260,156595,0.0,DMS53,N09,SNS-314,2.44e-09,M,11.96141813354891
2261,299495,18.535277777777782,DMS53,N09,SNS-314,2.44e-09,M,12.609853001907467
2262,270143,27.668055555555558,DMS53,N09,SNS-314,2.44e-09,M,12.506706727405872
2263,310254,48.96916666666666,DMS53,N09,SNS-314,2.44e-09,M,12.645146595812106
2264,271680,65.33749999999999,DMS53,N09,SNS-314,2.44e-09,M,12.512380182105119
2265,277354,78.59888888888888,DMS53,N09,SNS-314,2.44e-09,M,12.533049947589586
2266,198116,92.58194444444445,DMS53,N09,SNS-314,2.44e-09,M,12.196607996714388
2267,226027,112.16722222222221,DMS53,N09,SNS-314,2.44e-09,M,12.328409740145116
2268,240509,122.5352777777778,DMS53,N09,SNS-314,2.44e-09,M,12.39051278986519
2269,200573,142.95777777777778,DMS53,N09,SNS-314,2.44e-09,M,12.208933549239724
2270,131607,0.0,DMS53,N10,SNS-314,6.1e-10,M,11.787575487948098
2271,197329,18.535277777777782,DMS53,N10,SNS-314,6.1e-10,M,12.19262766549746
2272,243447,27.668055555555558,DMS53,N10,SNS-314,6.1e-10,M,12.402654538676016
2273,236883,48.96916666666666,DMS53,N10,SNS-314,6.1e-10,M,12.375321627335602
2274,216846,65.33749999999999,DMS53,N10,SNS-314,6.1e-10,M,12.286942703163016
2275,201107,78.59888888888888,DMS53,N10,SNS-314,6.1e-10,M,12.2115923837079
2276,227736,92.58194444444445,DMS53,N10,SNS-314,6.1e-10,M,12.335942342321706
2277,197459,112.16722222222221,DMS53,N10,SNS-314,6.1e-10,M,12.193286246835791
2278,204503,122.5352777777778,DMS53,N10,SNS-314,6.1e-10,M,12.22833792428404
2279,152876,142.95777777777778,DMS53,N10,SNS-314,6.1e-10,M,11.937382414259984
2280,126142,0.0,DMS53,N11,SNS-314,1.53e-10,M,11.745163535490711
2281,263528,18.535277777777782,DMS53,N11,SNS-314,1.53e-10,M,12.481914903177742
2282,247773,27.668055555555558,DMS53,N11,SNS-314,1.53e-10,M,12.420268283402963
2283,246672,48.96916666666666,DMS53,N11,SNS-314,1.53e-10,M,12.415814797900119
2284,282474,65.33749999999999,DMS53,N11,SNS-314,1.53e-10,M,12.551341789934886
2285,234143,78.59888888888888,DMS53,N11,SNS-314,1.53e-10,M,12.363687318798592
2286,228612,92.58194444444445,DMS53,N11,SNS-314,1.53e-10,M,12.339781522403436
2287,232708,112.16722222222221,DMS53,N11,SNS-314,1.53e-10,M,12.35753972772823
2288,188154,122.5352777777778,DMS53,N11,SNS-314,1.53e-10,M,12.145016055428872
2289,168945,142.95777777777778,DMS53,N11,SNS-314,1.53e-10,M,12.037328497149904
2290,131281,0.0,DMS53,N12,SNS-314,0.0,M,11.785095343041482
2291,200341,18.535277777777782,DMS53,N12,SNS-314,0.0,M,12.207776193667724
2292,225645,27.668055555555558,DMS53,N12,SNS-314,0.0,M,12.326718246800034
2293,233302,48.96916666666666,DMS53,N12,SNS-314,0.0,M,12.36008903062601
2294,316389,65.33749999999999,DMS53,N12,SNS-314,0.0,M,12.664727748152444
2295,236342,78.59888888888888,DMS53,N12,SNS-314,0.0,M,12.3730351875419
2296,241307,92.58194444444445,DMS53,N12,SNS-314,0.0,M,12.39382526072406
2297,201187,112.16722222222221,DMS53,N12,SNS-314,0.0,M,12.21199010279421
2298,209441,122.5352777777778,DMS53,N12,SNS-314,0.0,M,12.252197355769455
2299,209593,142.95777777777778,DMS53,N12,SNS-314,0.0,M,12.252922833924767
2300,101615,0.0,DMS53,N13,DMSO,0.0,M,11.528946441024408
2301,227633,18.535277777777782,DMS53,N13,DMSO,0.0,M,12.335489961936755
2302,268490,27.668055555555558,DMS53,N13,DMSO,0.0,M,12.500568948289626
2303,284113,48.96916666666666,DMS53,N13,DMSO,0.0,M,12.557127325331116
2304,301623,65.33749999999999,DMS53,N13,DMSO,0.0,M,12.616933172155244
2305,247868,78.59888888888888,DMS53,N13,DMSO,0.0,M,12.420651625382993
2306,260708,92.58194444444445,DMS53,N13,DMSO,0.0,M,12.471156286063733
2307,230757,112.16722222222221,DMS53,N13,DMSO,0.0,M,12.349120487766298
2308,231303,122.5352777777778,DMS53,N13,DMSO,0.0,M,12.351483818304029
2309,185661,142.95777777777778,DMS53,N13,DMSO,0.0,M,12.131677709129226
2310,81308,0.0,DMS53,N14,DMSO,0.0,M,11.305999691678851
2311,241499,18.535277777777782,DMS53,N14,DMSO,0.0,M,12.39462061127944
2312,260962,27.668055555555558,DMS53,N14,DMSO,0.0,M,12.472130081835283
2313,230595,48.96916666666666,DMS53,N14,DMSO,0.0,M,12.348418204014811
2314,259800,65.33749999999999,DMS53,N14,DMSO,0.0,M,12.467667383218634
2315,195633,78.59888888888888,DMS53,N14,DMSO,0.0,M,12.183995734009088
2316,213366,92.58194444444445,DMS53,N14,DMSO,0.0,M,12.270764279945311
2317,218140,112.16722222222221,DMS53,N14,DMSO,0.0,M,12.292892337482732
2318,204302,122.5352777777778,DMS53,N14,DMSO,0.0,M,12.227354570283005
2319,156147,142.95777777777778,DMS53,N14,DMSO,0.0,M,11.958553150230793
2320,107010,0.0,DMS53,N15,DMSO,0.0,M,11.580677567021045
2321,279218,18.535277777777782,DMS53,N15,DMSO,0.0,M,12.539748117706301
2322,251059,27.668055555555558,DMS53,N15,DMSO,0.0,M,12.43344325025266
2323,291372,48.96916666666666,DMS53,N15,DMSO,0.0,M,12.582356080274758
2324,285757,65.33749999999999,DMS53,N15,DMSO,0.0,M,12.562897078294895
2325,299828,78.59888888888888,DMS53,N15,DMSO,0.0,M,12.610964255886602
2326,271016,92.58194444444445,DMS53,N15,DMSO,0.0,M,12.509933138709414
2327,226489,112.16722222222221,DMS53,N15,DMSO,0.0,M,12.33045165760449
2328,205124,122.5352777777778,DMS53,N15,DMSO,0.0,M,12.231369953304336
2329,178912,142.95777777777778,DMS53,N15,DMSO,0.0,M,12.094649343826372
2330,100751,0.0,DMS53,N16,DMSO,0.0,M,11.520407405317984
2331,200885,18.535277777777782,DMS53,N16,DMSO,0.0,M,12.210487884003587
2332,240832,27.668055555555558,DMS53,N16,DMSO,0.0,M,12.39185487395311
2333,243783,48.96916666666666,DMS53,N16,DMSO,0.0,M,12.404033764311807
2334,238498,65.33749999999999,DMS53,N16,DMSO,0.0,M,12.382116203531135
2335,206583,78.59888888888888,DMS53,N16,DMSO,0.0,M,12.238457547674171
2336,211968,92.58194444444445,DMS53,N16,DMSO,0.0,M,12.264190598864822
2337,177425,112.16722222222221,DMS53,N16,DMSO,0.0,M,12.086303263393186
2338,230603,122.5352777777778,DMS53,N16,DMSO,0.0,M,12.348452896272802
2339,179928,142.95777777777778,DMS53,N16,DMSO,0.0,M,12.100312049851008
2340,116058,0.0,DMS53,N17,DMSO,0.0,M,11.661845345130153
2341,226688,18.535277777777782,DMS53,N17,DMSO,0.0,M,12.331329901702453
2342,282542,27.668055555555558,DMS53,N17,DMSO,0.0,M,12.551582491084336
2343,299610,48.96916666666666,DMS53,N17,DMSO,0.0,M,12.610236907905291
2344,313545,65.33749999999999,DMS53,N17,DMSO,0.0,M,12.655698169423992
2345,264309,78.59888888888888,DMS53,N17,DMSO,0.0,M,12.484874152226011
2346,253855,92.58194444444445,DMS53,N17,DMSO,0.0,M,12.444518516852824
2347,242266,112.16722222222221,DMS53,N17,DMSO,0.0,M,12.397791575043595
2348,249251,122.5352777777778,DMS53,N17,DMSO,0.0,M,12.426215699852145
2349,186507,142.95777777777778,DMS53,N17,DMSO,0.0,M,12.136224050873706
2350,82532,0.0,DMS53,N18,DMSO,0.0,M,11.320941375905118
2351,214770,18.535277777777782,DMS53,N18,DMSO,0.0,M,12.277322967058339
2352,218675,27.668055555555558,DMS53,N18,DMSO,0.0,M,12.295341888288055
2353,246116,48.96916666666666,DMS53,N18,DMSO,0.0,M,12.413558248487675
2354,233332,65.33749999999999,DMS53,N18,DMSO,0.0,M,12.360217611055393
2355,231319,78.59888888888888,DMS53,N18,DMSO,0.0,M,12.351552989247073
2356,189675,92.58194444444445,DMS53,N18,DMSO,0.0,M,12.153067360206276
2357,205199,112.16722222222221,DMS53,N18,DMSO,0.0,M,12.231735518972531
2358,193101,122.5352777777778,DMS53,N18,DMSO,0.0,M,12.170968647067099
2359,166042,142.95777777777778,DMS53,N18,DMSO,0.0,M,12.019996047384724
2360,129083,0.0,DMS53,N19,DMSO,0.0,M,11.768210887296505
2361,237167,18.535277777777782,DMS53,N19,DMSO,0.0,M,12.376519813324325
2362,295523,27.668055555555558,DMS53,N19,DMSO,0.0,M,12.596501946978725
2363,264862,48.96916666666666,DMS53,N19,DMSO,0.0,M,12.486964214611547
2364,240417,65.33749999999999,DMS53,N19,DMSO,0.0,M,12.390130194617178
2365,230595,78.59888888888888,DMS53,N19,DMSO,0.0,M,12.348418204014811
2366,245840,92.58194444444445,DMS53,N19,DMSO,0.0,M,12.412436196804366
2367,238156,112.16722222222221,DMS53,N19,DMSO,0.0,M,12.380681200116973
2368,235070,122.5352777777778,DMS53,N19,DMSO,0.0,M,12.367638621111565
2369,207463,142.95777777777778,DMS53,N19,DMSO,0.0,M,12.242708289500179
2370,100127,0.0,DMS53,N20,DMSO,0.0,M,11.514194659202373
2371,226149,18.535277777777782,DMS53,N20,DMSO,0.0,M,12.328949353052304
2372,250010,27.668055555555558,DMS53,N20,DMSO,0.0,M,12.429256196044404
2373,235867,48.96916666666666,DMS53,N20,DMSO,0.0,M,12.37102336582647
2374,211178,65.33749999999999,DMS53,N20,DMSO,0.0,M,12.260456658721855
2375,252774,78.59888888888888,DMS53,N20,DMSO,0.0,M,12.440251087864347
2376,209718,92.58194444444445,DMS53,N20,DMSO,0.0,M,12.253519050116106
2377,211957,112.16722222222221,DMS53,N20,DMSO,0.0,M,12.264138702892645
2378,237777,122.5352777777778,DMS53,N20,DMSO,0.0,M,12.379088538628428
2379,178394,142.95777777777778,DMS53,N20,DMSO,0.0,M,12.091749866275473
2380,106251,0.0,DMS53,N21,DMSO,0.0,M,11.57355949850708
2381,202254,18.535277777777782,DMS53,N21,DMSO,0.0,M,12.217279612228255
2382,274697,27.668055555555558,DMS53,N21,DMSO,0.0,M,12.523423951018998
2383,290012,48.96916666666666,DMS53,N21,DMSO,0.0,M,12.577677580416903
2384,271064,65.33749999999999,DMS53,N21,DMSO,0.0,M,12.51011023434152
2385,217593,78.59888888888888,DMS53,N21,DMSO,0.0,M,12.29038162432884
2386,218989,92.58194444444445,DMS53,N21,DMSO,0.0,M,12.29677677922665
2387,248224,112.16722222222221,DMS53,N21,DMSO,0.0,M,12.422086843290598
2388,205997,122.5352777777778,DMS53,N21,DMSO,0.0,M,12.23561688455888
2389,164559,142.95777777777778,DMS53,N21,DMSO,0.0,M,12.011024447497485
2390,948,0.0,DMS53,N22,DMSO,0.0,M,6.854354502255021
2391,5556,18.535277777777782,DMS53,N22,DMSO,0.0,M,8.622633703874234
2392,4431,27.668055555555558,DMS53,N22,DMSO,0.0,M,8.39638057119949
2393,3433,48.96916666666666,DMS53,N22,DMSO,0.0,M,8.141189793457691
2394,5221,65.33749999999999,DMS53,N22,DMSO,0.0,M,8.560444233410553
2395,5451,78.59888888888888,DMS53,N22,DMSO,0.0,M,8.603554357064281
2396,6186,92.58194444444445,DMS53,N22,DMSO,0.0,M,8.730043953245016
2397,4533,112.16722222222221,DMS53,N22,DMSO,0.0,M,8.41913925094085
2398,5195,122.5352777777778,DMS53,N22,DMSO,0.0,M,8.555451903533328
2399,4735,142.95777777777778,DMS53,N22,DMSO,0.0,M,8.462737005620179
0,80735,0.0,DMS454,C03,AMG-900,1e-05,M,11.298927465315721
1,251498,17.235277777777778,DMS454,C03,AMG-900,1e-05,M,12.435190316204029
2,256609,28.613055555555558,DMS454,C03,AMG-900,1e-05,M,12.455308804593802
3,331778,47.19583333333333,DMS454,C03,AMG-900,1e-05,M,12.712221349537193
4,318411,65.45,DMS454,C03,AMG-900,1e-05,M,12.671098280094302
5,322734,76.96638888888889,DMS454,C03,AMG-900,1e-05,M,12.684583733506393
6,344190,92.70166666666668,DMS454,C03,AMG-900,1e-05,M,12.748949109461298
7,353788,110.46611111111113,DMS454,C03,AMG-900,1e-05,M,12.776453142665114
8,279695,122.63694444444445,DMS454,C03,AMG-900,1e-05,M,12.541455002734235
9,297694,140.79111111111112,DMS454,C03,AMG-900,1e-05,M,12.603821392282793
10,117848,0.0,DMS454,C04,AMG-900,2.5e-06,M,11.677150937494776
11,274437,17.235277777777778,DMS454,C04,AMG-900,2.5e-06,M,12.522477005393965
12,304817,28.613055555555558,DMS454,C04,AMG-900,2.5e-06,M,12.627466875517516
